order_id,customer_id,customer_type,order_date,order_month,order_year,order_status,order_amount,payment_id,payment_method,payment_status,payment_date,payment_outcome_label
37cdb4aa-134c-4ab9-8f20-be04ee6a1dad,2840,"Repeat Customer",2023-11-06,November,2023,shipped,350.49,26d6a0eb-2663-4ab2-b506-27d402e2a4a8,"credit card",failed,2025-04-24," Failed"
7fd5eed4-851b-423d-bc3c-2403a4856e21,6653,"Repeat Customer",2023-11-06,November,2023,pending,36.62,5d7d6e68-d9e7-406c-8884-167e8e0c4503,paypal,failed,2021-09-27," Failed"
d58c8830-46df-448c-ae5b-6a6420b8b58a,2196,"Repeat Customer",2023-11-06,November,2023,delivered,19.15,454f0f21-fa46-4845-a0fe-64e8cedb6b34,"bank transfer",completed,2024-07-28," Pending"
d58c8830-46df-448c-ae5b-6a6420b8b58a,2196,"Repeat Customer",2023-11-06,November,2023,delivered,19.15,5f18bb35-d8e6-4c4b-8eb3-79cd34c103af,"credit card",completed,2023-02-03," Pending"
765507f1-fd15-4a23-8270-78edf23e0773,7622,"Repeat Customer",2023-11-06,November,2023,shipped,458.83,882bfbe2-3d8f-4fd5-ae52-fe4b36e6527c,"bank transfer",failed,2022-09-04," Failed"
765507f1-fd15-4a23-8270-78edf23e0773,7622,"Repeat Customer",2023-11-06,November,2023,shipped,458.83,c63c3af1-8807-4cf1-abac-ea0d850ddd3f,"bank transfer",failed,2025-01-27," Failed"
d06574ea-44e5-496d-a24a-d40d01f1519b,8166,"One-Time Customer",2023-11-05,November,2023,pending,247.43,cd25d7ea-1846-4c34-8d3e-1cdb058eed8d,paypal,completed,2024-08-11," Pending"
e843a8fa-2112-4f8c-bc85-cb2cda23eb9c,7099,"Repeat Customer",2023-11-05,November,2023,pending,188.89,68c66dea-4cc8-4687-918a-4f517d4534a0,"bank transfer",completed,2023-03-27," Pending"
e843a8fa-2112-4f8c-bc85-cb2cda23eb9c,7099,"Repeat Customer",2023-11-05,November,2023,pending,188.89,94508550-a043-4104-8d41-71486b19641a,paypal,pending,2023-03-06," Pending"
d0246341-e0ef-464e-8516-ec4af7165119,3197,"Repeat Customer",2023-11-05,November,2023,pending,246.51,NULL,NULL,NULL,NULL," Pending"
500808c2-a2e5-4402-a26b-2afc93b44a0b,1093,"Repeat Customer",2023-11-05,November,2023,shipped,453.82,5573c92e-3724-4c4e-ab97-b08aead06e20,paypal,completed,2023-11-05," Pending"
500808c2-a2e5-4402-a26b-2afc93b44a0b,1093,"Repeat Customer",2023-11-05,November,2023,shipped,453.82,196ea33c-a965-4649-adca-12a13e01cb10,"credit card",pending,2021-07-22," Pending"
500808c2-a2e5-4402-a26b-2afc93b44a0b,1093,"Repeat Customer",2023-11-05,November,2023,shipped,453.82,7a07724c-5b6b-44d6-8be1-5b329bcab138,"bank transfer",failed,2025-01-11," Failed"
2e2cbb4d-4ef0-4a5e-90c5-8629d00a1a2d,2724,"Repeat Customer",2023-11-05,November,2023,pending,132.39,9ae00f0b-467c-4049-9eed-0c54350956a9,"bank transfer",completed,2021-08-22," Pending"
3b453f43-e1ec-44ab-b76a-a74c03255b5a,4786,"Repeat Customer",2023-11-04,November,2023,delivered,377.26,NULL,NULL,NULL,NULL," Pending"
79d02e3c-1cc1-49d0-a817-a2ed2f41be84,4502,"Repeat Customer",2023-11-04,November,2023,delivered,252.22,e087cb35-ea77-49a6-b5b2-74e2147f0f2c,paypal,failed,2022-07-15," Failed"
79d02e3c-1cc1-49d0-a817-a2ed2f41be84,4502,"Repeat Customer",2023-11-04,November,2023,delivered,252.22,80a7583f-5cbd-4ebf-90ea-7a057b1f3c9a,paypal,pending,2020-03-24," Pending"
0b353427-dcb8-44b1-8b86-ca02586ef792,5245,"One-Time Customer",2023-11-04,November,2023,delivered,132.25,b6849a70-c85f-4670-b58b-7b312122d739,paypal,failed,2022-04-14," Failed"
4612c1fc-8a9e-4ed2-9f9a-92a3a456d7b6,8624,"Repeat Customer",2023-11-04,November,2023,pending,288.06,68b8cfc5-4c85-4312-9816-09708a56db6c,paypal,failed,2022-02-18," Failed"
d7071cb2-896d-46cd-a484-5af71ade8219,6071,"Repeat Customer",2023-11-04,November,2023,delivered,198.4,fef2a593-99dd-4258-bced-a1a846669d01,paypal,pending,2024-09-23," Pending"
e822e5f7-37fc-41c5-9662-e2467452b682,7461,"Repeat Customer",2023-11-04,November,2023,delivered,46.67,NULL,NULL,NULL,NULL," Pending"
d7071cb2-896d-46cd-a484-5af71ade8219,6071,"Repeat Customer",2023-11-04,November,2023,delivered,198.4,419a1b08-4332-4a74-8f56-28b5e23ed190,paypal,completed,2022-02-25," Pending"
38f14b15-e2f2-4408-b607-16e146914ae3,4180,"Repeat Customer",2023-11-03,November,2023,pending,155.16,b05a2bbc-4cbe-454b-9c4a-46b7bcc4beb4,paypal,failed,2020-08-07," Failed"
622aceb4-e8df-458c-ac45-397327177bd2,7995,"Repeat Customer",2023-11-03,November,2023,delivered,349.19,38f741e2-4bec-4282-ab92-8362ab2957ba,"bank transfer",completed,2023-03-09," Pending"
622aceb4-e8df-458c-ac45-397327177bd2,7995,"Repeat Customer",2023-11-03,November,2023,delivered,349.19,df5d29dc-dfd0-480f-a729-4180179bce98,paypal,pending,2025-03-29," Pending"
160c4921-6296-482f-bfd2-dcd99c73a814,5308,"Repeat Customer",2023-11-03,November,2023,shipped,417.43,ea27821f-a3bb-4cc6-a7f5-900f81a5cf26,"bank transfer",completed,2023-08-25," Pending"
160c4921-6296-482f-bfd2-dcd99c73a814,5308,"Repeat Customer",2023-11-03,November,2023,shipped,417.43,dccacd2b-1e10-4315-9776-6759136f349c,paypal,failed,2020-04-23," Failed"
1ef09139-001d-486d-b5d2-79585a2a4f4b,5260,"Repeat Customer",2023-11-03,November,2023,delivered,442.84,NULL,NULL,NULL,NULL," Pending"
9901181b-41b8-4ebc-bd5e-e0e44ba43527,8326,"One-Time Customer",2023-11-03,November,2023,pending,432.48,5601180d-9e4e-4e7b-b71d-3baeded36dd5,"bank transfer",completed,2022-08-03," Pending"
9901181b-41b8-4ebc-bd5e-e0e44ba43527,8326,"One-Time Customer",2023-11-03,November,2023,pending,432.48,d6c92507-bb8b-4f5b-803b-09fbd6bd8316,"bank transfer",completed,2023-03-24," Pending"
129aea5a-3ae8-490e-aa50-19f2dbbede3b,7334,"Repeat Customer",2023-11-03,November,2023,delivered,185.9,NULL,NULL,NULL,NULL," Pending"
b4b2032b-1eab-455d-9bf2-307f810db73f,3501,"One-Time Customer",2023-11-03,November,2023,shipped,415.66,d1ae179e-e193-4b45-bf36-9f525d33668a,"credit card",pending,2022-06-09," Pending"
f7ce3c96-d7a1-4a4a-8038-51a6dd417b06,3437,"Repeat Customer",2023-11-03,November,2023,pending,39.07,NULL,NULL,NULL,NULL," Pending"
ff2dd7d1-9eda-4325-bf98-203216d1be35,3442,"Repeat Customer",2023-11-03,November,2023,pending,277.34,NULL,NULL,NULL,NULL," Pending"
38f14b15-e2f2-4408-b607-16e146914ae3,4180,"Repeat Customer",2023-11-03,November,2023,pending,155.16,1a5de0b9-e937-40aa-b30a-38502d7d6a95,"bank transfer",pending,2022-07-07," Pending"
38f14b15-e2f2-4408-b607-16e146914ae3,4180,"Repeat Customer",2023-11-03,November,2023,pending,155.16,0fec71d4-36b7-4277-8e53-946d7532f653,"credit card",completed,2020-02-29," Pending"
38f14b15-e2f2-4408-b607-16e146914ae3,4180,"Repeat Customer",2023-11-03,November,2023,pending,155.16,d6fe5e44-b8b5-4439-884a-65561410477c,"bank transfer",failed,2021-09-02," Failed"
5f489ffe-7257-4ebe-956e-cd7807ee72b4,2098,"Repeat Customer",2023-11-03,November,2023,shipped,131.76,NULL,NULL,NULL,NULL," Pending"
7195be17-b501-483d-8361-e30c46edff3d,4101,"One-Time Customer",2023-11-03,November,2023,pending,277.2,NULL,NULL,NULL,NULL," Pending"
566e27f4-a0ae-4e2c-a26a-b65343ff2115,2928,"Repeat Customer",2023-11-02,November,2023,delivered,177.31,1d9450f9-af5c-4fed-9345-96c8baa3eeec,"bank transfer",failed,2025-04-09," Failed"
73fa7fab-2cf9-40f3-8b7b-68e8d48daabf,2047,"Repeat Customer",2023-11-02,November,2023,pending,64,NULL,NULL,NULL,NULL," Pending"
22d1c94c-e6ca-494c-a9c4-8c9152c5b5b6,6787,"Repeat Customer",2023-11-02,November,2023,delivered,296.72,355a28da-5207-4118-ba9a-03e9e15d578f,"credit card",completed,2020-05-13," Pending"
22d1c94c-e6ca-494c-a9c4-8c9152c5b5b6,6787,"Repeat Customer",2023-11-02,November,2023,delivered,296.72,d420c8ae-a66d-4061-8f06-dd203cf1ee5e,paypal,pending,2023-07-30," Pending"
22d1c94c-e6ca-494c-a9c4-8c9152c5b5b6,6787,"Repeat Customer",2023-11-02,November,2023,delivered,296.72,68898b23-ba1b-4f9e-aa0e-7016afda6ccf,"bank transfer",completed,2023-02-25," Pending"
1e35a3d1-7298-4103-bb58-3361d6f1fdd9,3453,"One-Time Customer",2023-11-02,November,2023,delivered,395.72,6952fa63-7f71-402c-a19d-3d104877a736,"credit card",failed,2020-01-12," Failed"
17755e00-a06a-469e-9379-c32ceb80ceed,2359,"Repeat Customer",2023-11-02,November,2023,delivered,483.48,b319a6ac-05d9-4169-97ea-592c6b3d4524,"bank transfer",completed,2023-03-13," Pending"
cb062860-006a-4434-a125-a38de6c1ece5,3049,"Repeat Customer",2023-11-02,November,2023,shipped,76.21,3730169f-2ee4-4e7e-aeb5-7cb2e8c35a87,"credit card",pending,2025-03-03," Pending"
cb062860-006a-4434-a125-a38de6c1ece5,3049,"Repeat Customer",2023-11-02,November,2023,shipped,76.21,c652d4ff-fc05-473d-bc82-9ae39c1aa4f1,paypal,pending,2022-05-29," Pending"
d9f09788-63c7-4093-82e5-280a58eec53e,3741,"Repeat Customer",2023-11-02,November,2023,shipped,100.1,NULL,NULL,NULL,NULL," Pending"
a786bab0-7e7f-49fa-aa3a-2cd25f762195,6460,"Repeat Customer",2023-11-02,November,2023,shipped,439.19,NULL,NULL,NULL,NULL," Pending"
cb062860-006a-4434-a125-a38de6c1ece5,3049,"Repeat Customer",2023-11-02,November,2023,shipped,76.21,13a3d94e-5fff-462d-9e48-d40acc18b181,"credit card",failed,2021-04-05," Failed"
381f1c83-002e-42c7-a150-dc2de1e3b317,5301,"Repeat Customer",2023-11-02,November,2023,pending,174.7,12068087-08d1-4715-bb5b-5d19826dedcd,"bank transfer",pending,2021-09-05," Pending"
381f1c83-002e-42c7-a150-dc2de1e3b317,5301,"Repeat Customer",2023-11-02,November,2023,pending,174.7,fc34c3d8-fd80-43fc-a7e3-cb5621e68481,"credit card",failed,2020-03-26," Failed"
83f28331-98ff-455d-9491-e792fb3205a3,2300,"Repeat Customer",2023-11-01,November,2023,delivered,79.39,689d8a94-61ba-4f6c-b949-3ff81ad64321,paypal,pending,2021-03-04," Pending"
b88f1291-bf94-4a43-b72e-259198c67052,8501,"Repeat Customer",2023-11-01,November,2023,delivered,199.77,56aa9728-39b5-46d4-8b71-9b9fa380c193,"bank transfer",failed,2024-10-26," Failed"
ce67cc92-42f7-471d-b00c-ca9399e90e9b,5016,"Repeat Customer",2023-11-01,November,2023,pending,273.39,8bf5f49d-cce8-429f-a05b-0a53442e0601,"credit card",pending,2021-10-18," Pending"
8350276a-b8a9-4443-a7bd-cea96cfd0d20,9572,"Repeat Customer",2023-11-01,November,2023,pending,128.67,NULL,NULL,NULL,NULL," Pending"
e79685e1-de68-4dca-8de3-8f1fdc656234,8454,"Repeat Customer",2023-11-01,November,2023,delivered,298.94,d006e273-e3bf-491a-a82f-66e3868ab6c7,paypal,completed,2020-04-26," Pending"
1595e1d7-d25f-43da-9a62-fb4c6601b21b,1294,"Repeat Customer",2023-11-01,November,2023,pending,372.43,46c3162a-0010-4f3c-b0bc-186fabb46d32,"bank transfer",failed,2024-08-29," Failed"
2964b89e-da63-451e-b45c-3f7d82c8b466,9225,"Repeat Customer",2023-11-01,November,2023,pending,254.44,NULL,NULL,NULL,NULL," Pending"
e81e674f-acf6-4a46-9b33-02ceae26dbcb,6830,"Repeat Customer",2023-11-01,November,2023,delivered,487.19,35e4b6f8-e705-4b23-910c-e65716874f9c,paypal,pending,2024-08-15," Pending"
128dad87-f1c4-4e6e-9af8-896238d282aa,4613,"Repeat Customer",2023-11-01,November,2023,delivered,176.05,ce2c9ede-154c-4cd2-b40c-eb92dd41801a,paypal,failed,2024-03-17," Failed"
e0751e38-9178-4dae-97c5-95dc9d0b1269,3250,"One-Time Customer",2023-11-01,November,2023,pending,496.25,NULL,NULL,NULL,NULL," Pending"
197165cb-0da5-4b77-8a44-55c6a0b0051a,9552,"Repeat Customer",2023-11-01,November,2023,shipped,292.88,99878ea2-df69-4e60-bdff-dd9f02cffcba,"bank transfer",pending,2021-08-31," Pending"
197165cb-0da5-4b77-8a44-55c6a0b0051a,9552,"Repeat Customer",2023-11-01,November,2023,shipped,292.88,8e20b3f4-0b98-47a0-aa0c-6abf45dd72af,"credit card",failed,2020-11-07," Failed"
0b5f0816-04c3-4a2a-898b-cad074c8ab0d,8381,"Repeat Customer",2023-11-01,November,2023,pending,455.17,61837659-6469-4bcb-bec3-52b528c5ddf8,"credit card",completed,2023-08-25," Pending"
fffa9010-f6a1-4369-a827-c0c3a2069fff,1176,"Repeat Customer",2023-10-31,October,2023,shipped,236.56,NULL,NULL,NULL,NULL," Pending"
f2cb3511-0cc4-4f38-8a06-218ae4a4973a,3122,"Repeat Customer",2023-10-31,October,2023,pending,83.23,NULL,NULL,NULL,NULL," Pending"
3eb36b9a-aee3-4501-b159-56c56733955e,3653,"Repeat Customer",2023-10-31,October,2023,delivered,28.55,NULL,NULL,NULL,NULL," Pending"
eb7b6679-269d-4b28-adf5-688ecbfd6244,3109,"Repeat Customer",2023-10-31,October,2023,delivered,57.34,c3ce157e-3d85-40c0-ab40-31d3e6d14c57,"credit card",pending,2023-11-09," Pending"
354a1a8d-082d-4e05-a43e-242db43c4baf,5041,"One-Time Customer",2023-10-31,October,2023,pending,131.44,ca11e23e-b16e-46e0-8029-1e23b93d2de3,"bank transfer",failed,2025-01-17," Failed"
354a1a8d-082d-4e05-a43e-242db43c4baf,5041,"One-Time Customer",2023-10-31,October,2023,pending,131.44,b5755fc2-e66a-4c4e-85e4-46d5c2d47158,"credit card",failed,2022-08-20," Failed"
6fa396b0-f998-40c2-b881-8eaee851f86f,1234,"Repeat Customer",2023-10-31,October,2023,shipped,235.9,NULL,NULL,NULL,NULL," Pending"
354a1a8d-082d-4e05-a43e-242db43c4baf,5041,"One-Time Customer",2023-10-31,October,2023,pending,131.44,ecbc3943-3840-4750-9840-359e7279c73a,paypal,pending,2024-02-12," Pending"
00d9bff7-45cc-432c-b9ab-8a96592bc758,5212,"Repeat Customer",2023-10-31,October,2023,shipped,476.01,NULL,NULL,NULL,NULL," Pending"
15afaefe-dbdc-4e9a-8430-d5408f482e7b,5320,"Repeat Customer",2023-10-31,October,2023,shipped,232.56,65b54ff1-f4fd-4552-8571-f10e76a3c097,"credit card",failed,2022-09-03," Failed"
209a6fb2-b18a-40d5-b6e5-250eebd64d33,3285,"Repeat Customer",2023-10-31,October,2023,shipped,488.84,80b3c11e-bbf6-4a91-9178-7996264b24a8,"credit card",pending,2023-12-06," Pending"
15afaefe-dbdc-4e9a-8430-d5408f482e7b,5320,"Repeat Customer",2023-10-31,October,2023,shipped,232.56,311bf723-c7c4-4dd6-8ed5-cfc0155c2c4f,"credit card",failed,2021-01-04," Failed"
448353d1-2133-42fb-979c-eb7644714857,3527,"Repeat Customer",2023-10-30,October,2023,pending,212.54,25c93efc-7480-4aa9-a3fd-1afaf8c3d75a,paypal,completed,2024-10-08," Pending"
51f48c2c-6616-43f1-a568-f48048438a00,8505,"Repeat Customer",2023-10-30,October,2023,pending,333.11,NULL,NULL,NULL,NULL," Pending"
cfe1f906-a495-4ab6-a131-b84a58b48670,1042,"Repeat Customer",2023-10-30,October,2023,shipped,31.58,ecc18607-50db-411f-94cb-c1961891e884,"bank transfer",pending,2022-05-25," Pending"
448353d1-2133-42fb-979c-eb7644714857,3527,"Repeat Customer",2023-10-30,October,2023,pending,212.54,6100b991-19f3-429f-a6a2-d63bba323a8a,"credit card",failed,2021-11-19," Failed"
9434b007-33b6-403c-b83c-ee5ea5d67025,5678,"Repeat Customer",2023-10-30,October,2023,delivered,191.27,NULL,NULL,NULL,NULL," Pending"
17d6f0dc-b6c4-460d-8161-30fcc3f8ff97,4296,"Repeat Customer",2023-10-30,October,2023,pending,373.66,NULL,NULL,NULL,NULL," Pending"
babcba45-9105-4b56-84d7-fd13cd1c341a,8245,"One-Time Customer",2023-10-29,October,2023,shipped,125.7,49179bb8-5f56-4e12-b354-50e03f89c970,"bank transfer",completed,2020-12-03," Pending"
babcba45-9105-4b56-84d7-fd13cd1c341a,8245,"One-Time Customer",2023-10-29,October,2023,shipped,125.7,f263d6ca-074f-45ea-88d7-1a1845dd6b85,paypal,failed,2021-12-21," Failed"
4e539c05-eda3-492f-b00f-e014798add1a,5734,"Repeat Customer",2023-10-29,October,2023,shipped,484.39,NULL,NULL,NULL,NULL," Pending"
4821d177-dcf3-40bc-9471-5df46f4718fb,4689,"One-Time Customer",2023-10-29,October,2023,shipped,94.94,NULL,NULL,NULL,NULL," Pending"
d71ac99c-5d39-4830-aeba-60f53fc20511,9481,"Repeat Customer",2023-10-29,October,2023,pending,341.29,dd3ae7c6-dec8-42b8-bbf4-75318be198b5,paypal,completed,2021-09-01," Pending"
d2e76132-b3ed-4f24-85cb-6681d022e13f,4381,"Repeat Customer",2023-10-29,October,2023,shipped,219.02,507bcc8c-1041-48fc-b951-d4109162e143,"credit card",failed,2025-04-23," Failed"
f11974f9-ced5-41eb-9630-eb43435b46a3,8628,"Repeat Customer",2023-10-29,October,2023,pending,21.98,17a9ffcf-465a-44b3-8417-719bd05ac5b5,"bank transfer",pending,2023-09-16," Pending"
e013e886-a35a-4c89-aea3-f98261174917,8926,"One-Time Customer",2023-10-29,October,2023,delivered,246.99,24e479a8-b78e-4a56-986b-629f9617f59e,paypal,failed,2024-05-26," Failed"
f11974f9-ced5-41eb-9630-eb43435b46a3,8628,"Repeat Customer",2023-10-29,October,2023,pending,21.98,5b248bb9-8ce8-416f-bd99-9ad0c27ac8f3,paypal,completed,2023-09-24," Pending"
d2e76132-b3ed-4f24-85cb-6681d022e13f,4381,"Repeat Customer",2023-10-29,October,2023,shipped,219.02,240b81e2-54ef-43a5-ad4d-45652a41691b,paypal,pending,2025-03-05," Pending"
0665a03b-0e96-4cd3-a1aa-e68190df65b7,9580,"One-Time Customer",2023-10-29,October,2023,delivered,378.78,f2b9cb53-442d-4db5-952d-d65b14d42299,paypal,completed,2024-02-04," Pending"
9fc9a3db-bfb4-4869-b063-f25b3da12068,8897,"Repeat Customer",2023-10-29,October,2023,shipped,50.96,NULL,NULL,NULL,NULL," Pending"
1e019a27-de7f-4747-8f8e-5fad8e0d1983,2737,"Repeat Customer",2023-10-28,October,2023,shipped,289.57,f7cd1e03-ac4e-4db8-8fa7-7dd371f35cd7,"bank transfer",pending,2022-04-14," Pending"
1e019a27-de7f-4747-8f8e-5fad8e0d1983,2737,"Repeat Customer",2023-10-28,October,2023,shipped,289.57,0ef24bd4-7445-49dd-8ed4-a84ff00594a1,"credit card",completed,2022-12-11," Pending"
1c9e9799-f8d9-49ca-afb9-4dd2b97a2961,6999,"Repeat Customer",2023-10-28,October,2023,shipped,325.52,782cf0aa-c09f-45f3-b734-5fa75dc35d35,"bank transfer",failed,2023-10-19," Failed"
1c9e9799-f8d9-49ca-afb9-4dd2b97a2961,6999,"Repeat Customer",2023-10-28,October,2023,shipped,325.52,e89ca8cd-e2c4-4de4-865e-6e178652a816,"bank transfer",failed,2024-09-26," Failed"
1cae244a-a6f4-4e22-ac47-b02881aba2a6,4865,"Repeat Customer",2023-10-28,October,2023,delivered,115.57,NULL,NULL,NULL,NULL," Pending"
2cba7847-f6c3-477f-8a34-b69985c6ee09,1001,"Repeat Customer",2023-10-28,October,2023,shipped,131.69,NULL,NULL,NULL,NULL," Pending"
2f2c9e5f-d24c-4ec2-8fe9-71589f51796a,6761,"Repeat Customer",2023-10-27,October,2023,pending,452.57,c7f71d2d-ca7e-4e22-9d5b-eacaf0b469bc,"bank transfer",completed,2024-11-09," Pending"
2f2c9e5f-d24c-4ec2-8fe9-71589f51796a,6761,"Repeat Customer",2023-10-27,October,2023,pending,452.57,9da124c7-a859-4ea9-9721-082de7a61a83,paypal,failed,2021-11-17," Failed"
dc21e395-e9b3-47f2-832f-8ab94cf0ed66,4700,"Repeat Customer",2023-10-27,October,2023,delivered,123.36,dbca6102-facd-4434-8c56-52288331a979,"credit card",completed,2023-10-09," Pending"
a2f91db3-6a74-48ba-8c56-5a47f6d7fbaa,6965,"Repeat Customer",2023-10-27,October,2023,delivered,25.01,NULL,NULL,NULL,NULL," Pending"
93a2fcb6-1dbb-43c1-a310-4ea39e2a20b2,7978,"Repeat Customer",2023-10-27,October,2023,delivered,354.67,dc9cdb64-3d9a-494e-b05a-6103f42a5f0e,paypal,failed,2024-12-29," Failed"
9be0e52d-2194-47e3-ba67-a826e835bb3c,9648,"Repeat Customer",2023-10-27,October,2023,delivered,375.56,ad7bdc7f-478c-4fe3-8ef0-459392bfcb3b,paypal,failed,2023-05-19," Failed"
9be0e52d-2194-47e3-ba67-a826e835bb3c,9648,"Repeat Customer",2023-10-27,October,2023,delivered,375.56,1f834629-a4c5-4e09-8b48-7d03a413ef34,"bank transfer",failed,2025-01-14," Failed"
9f655d44-7a2b-4ccd-91ae-dac50448be74,2124,"One-Time Customer",2023-10-27,October,2023,delivered,460.4,5678eb1c-a74e-4e45-918f-974db0e7e7aa,"credit card",completed,2021-08-20," Pending"
9f655d44-7a2b-4ccd-91ae-dac50448be74,2124,"One-Time Customer",2023-10-27,October,2023,delivered,460.4,667d532e-1ecb-4452-b27a-5a0a5028ae46,paypal,pending,2023-09-06," Pending"
0c14c050-cdb2-4f7d-a145-267fe67b596f,6924,"Repeat Customer",2023-10-27,October,2023,pending,310.26,6d8f28e9-599e-4be6-8c8b-29267691cf80,"bank transfer",completed,2024-12-10," Pending"
21f4060b-88b7-4a21-9d3b-dbcc1b430c07,1807,"Repeat Customer",2023-10-26,October,2023,delivered,273.3,9cdf2b5e-f3fa-464e-9ed3-a1381c8bbb02,"bank transfer",failed,2022-07-20," Failed"
0f013747-dfdc-4d8c-a7ec-e0508f2a65b3,9309,"Repeat Customer",2023-10-26,October,2023,delivered,319.5,8d68baa4-0742-4a1c-89a2-abed201a5ea5,"credit card",completed,2024-05-30," Pending"
0f013747-dfdc-4d8c-a7ec-e0508f2a65b3,9309,"Repeat Customer",2023-10-26,October,2023,delivered,319.5,324bba34-617b-41ad-9f7c-536cf8d3c4f7,"credit card",completed,2024-05-23," Pending"
8a4c752f-caa5-4eca-b7c1-8a61d364a6ec,2392,"Repeat Customer",2023-10-26,October,2023,pending,68.42,544ae999-528a-4327-b514-727f321b8fe1,"bank transfer",pending,2021-06-22," Pending"
21f4060b-88b7-4a21-9d3b-dbcc1b430c07,1807,"Repeat Customer",2023-10-26,October,2023,delivered,273.3,e6d72f28-d28d-4d9a-9605-7967b77211cd,paypal,pending,2022-08-18," Pending"
14368b89-4b8d-40c0-84e0-a9410e6fb780,4733,"Repeat Customer",2023-10-26,October,2023,pending,263.12,40f64926-d7f7-4632-a6b4-29f26320723a,"credit card",completed,2020-04-20," Pending"
14368b89-4b8d-40c0-84e0-a9410e6fb780,4733,"Repeat Customer",2023-10-26,October,2023,pending,263.12,ec482b4d-ad4a-4a11-bc26-d5252146e251,paypal,pending,2020-05-26," Pending"
1a8c635b-c9d8-4c06-89e2-7d9963689843,9722,"Repeat Customer",2023-10-26,October,2023,shipped,360.51,NULL,NULL,NULL,NULL," Pending"
9a1e614b-bb3a-4645-be23-2409cdd76fa1,3079,"One-Time Customer",2023-10-26,October,2023,delivered,111.02,NULL,NULL,NULL,NULL," Pending"
cea400fb-ab11-4ad1-9e6a-4947ae7462fb,2001,"Repeat Customer",2023-10-26,October,2023,delivered,317.59,NULL,NULL,NULL,NULL," Pending"
b2cb8752-d0d2-40aa-95b6-9f9befd7dd15,8436,"Repeat Customer",2023-10-25,October,2023,pending,338.22,1bd8a1eb-6d85-473c-b8e9-ad2988247095,"bank transfer",failed,2023-05-11," Failed"
b2cb8752-d0d2-40aa-95b6-9f9befd7dd15,8436,"Repeat Customer",2023-10-25,October,2023,pending,338.22,ee743622-5503-4064-9fef-c3bbbba4a0e6,"credit card",completed,2023-07-06," Pending"
b2cb8752-d0d2-40aa-95b6-9f9befd7dd15,8436,"Repeat Customer",2023-10-25,October,2023,pending,338.22,69c62c45-7b0f-41bd-8e6e-c3742699b890,"bank transfer",pending,2020-07-18," Pending"
a0cb499a-b050-41c0-9d11-9b2ec337a068,2756,"Repeat Customer",2023-10-25,October,2023,delivered,142.19,NULL,NULL,NULL,NULL," Pending"
00337661-0a12-42ad-887f-9c3363c5acc4,7055,"Repeat Customer",2023-10-25,October,2023,delivered,259.86,4ffae4f8-efb0-401e-b0f0-fbd0cb57005e,"bank transfer",failed,2022-03-26," Failed"
00337661-0a12-42ad-887f-9c3363c5acc4,7055,"Repeat Customer",2023-10-25,October,2023,delivered,259.86,34b026cf-a385-4736-a3ba-5f94dfdac593,"credit card",failed,2021-07-20," Failed"
465ee19c-8e32-46ec-97ba-3fdb908751ce,9120,"One-Time Customer",2023-10-25,October,2023,pending,32.97,NULL,NULL,NULL,NULL," Pending"
538b4318-c6b2-4803-847a-76f837754099,8747,"One-Time Customer",2023-10-25,October,2023,delivered,285.13,171a8004-0aee-4725-9e7f-e1a575d9450d,"bank transfer",failed,2021-07-31," Failed"
f0d43a41-a79c-4455-815c-201891cded71,9707,"Repeat Customer",2023-10-25,October,2023,delivered,63.9,406d5b9b-ad73-461f-9366-ebdf0501d7ce,"credit card",completed,2024-11-17," Pending"
0eb67109-4978-4ba8-ae1e-c536c0910c12,2022,"Repeat Customer",2023-10-25,October,2023,pending,468.87,a22e6548-1793-4f2f-b7ea-f9b22bfac4db,"bank transfer",pending,2021-07-25," Pending"
86a2a317-1811-4e46-bbe9-a800fdf0e89c,3165,"Repeat Customer",2023-10-25,October,2023,delivered,191.4,1f6b8b31-c271-4db7-831a-69f06ac49097,"credit card",failed,2024-07-06," Failed"
86a2a317-1811-4e46-bbe9-a800fdf0e89c,3165,"Repeat Customer",2023-10-25,October,2023,delivered,191.4,e7a410cd-8b12-4023-9724-9da202c61fc8,"bank transfer",failed,2024-08-13," Failed"
ce134b99-9190-4932-8d72-489bdf16ec90,6428,"Repeat Customer",2023-10-25,October,2023,shipped,433.51,b04310a0-a28e-41f3-9e00-1a0c3173604d,"credit card",failed,2022-09-30," Failed"
ce134b99-9190-4932-8d72-489bdf16ec90,6428,"Repeat Customer",2023-10-25,October,2023,shipped,433.51,5aa7c07c-a31f-4bf3-bc76-5870bac4877a,"credit card",failed,2023-06-11," Failed"
aa1d749a-fec3-40aa-a1f1-277375d8c12e,3686,"Repeat Customer",2023-10-24,October,2023,shipped,362,NULL,NULL,NULL,NULL," Pending"
a068aa02-b622-44fc-a89a-86159f311313,3535,"Repeat Customer",2023-10-24,October,2023,pending,157.44,e0dce5c1-f267-48a0-8d42-6d5de6bc3a73,"bank transfer",pending,2023-09-10," Pending"
3151d92b-8e0b-4631-b963-665385b23595,2005,"One-Time Customer",2023-10-24,October,2023,delivered,350.73,NULL,NULL,NULL,NULL," Pending"
a068aa02-b622-44fc-a89a-86159f311313,3535,"Repeat Customer",2023-10-24,October,2023,pending,157.44,18daee59-ec4d-4235-b9f9-044fb7c186da,"bank transfer",pending,2022-09-02," Pending"
